Setting,Task,Train_conditions,Test_condition,condition,run_id,true_stage,pred_stage,p_E,p_M,p_L,q_hat
Single-source,S6_C6_to_C4,C6,C4,C4,51,early,early,0.7143888623462361,0.21224827971049945,0.07336285794226437,0.3798992931842804
Single-source,S6_C6_to_C4,C6,C4,C4,52,early,early,0.7151912036077603,0.21215881818654034,0.07264997820469928,0.37899965047836304
Single-source,S6_C6_to_C4,C6,C4,C4,53,early,early,0.7156168797839647,0.212154653916181,0.07222846629885434,0.3784077763557434
Single-source,S6_C6_to_C4,C6,C4,C4,54,early,early,0.7151087283378006,0.21338728757876674,0.07150398408243265,0.378582626581192
Single-source,S6_C6_to_C4,C6,C4,C4,55,early,early,0.7149824841176795,0.2134713508793127,0.07154616500200778,0.3782576024532318
Single-source,S6_C6_to_C4,C6,C4,C4,56,early,early,0.715044209742769,0.2137788963587128,0.0711768938975181,0.37809303402900696
Single-source,S6_C6_to_C4,C6,C4,C4,57,early,early,0.714675313297481,0.21350702366960497,0.07181766303191399,0.3784974217414856
Single-source,S6_C6_to_C4,C6,C4,C4,58,early,early,0.7154716525415743,0.2136344769291918,0.07089387052823394,0.3772032558917999
Single-source,S6_C6_to_C4,C6,C4,C4,59,early,early,0.7164116599862035,0.21266723563379697,0.0709211043789996,0.3763037919998169
Single-source,S6_C6_to_C4,C6,C4,C4,60,early,early,0.7154984627076875,0.21458748548589934,0.06991405180541325,0.3757164776325226
Single-source,S6_C6_to_C4,C6,C4,C4,61,early,early,0.715473977076839,0.21479823917658955,0.06972778374557145,0.3748394250869751
Single-source,S6_C6_to_C4,C6,C4,C4,62,early,early,0.7154250191579152,0.2154551499487066,0.06911983089237816,0.37384721636772156
Single-source,S6_C6_to_C4,C6,C4,C4,63,early,early,0.7161327781221986,0.2146166068410023,0.06925061503579925,0.3734326660633087
Single-source,S6_C6_to_C4,C6,C4,C4,64,early,early,0.7153784767632845,0.21539408643018976,0.06922743680552579,0.37403905391693115
Single-source,S6_C6_to_C4,C6,C4,C4,65,early,early,0.7150367255864432,0.21652573864968583,0.06843753576287101,0.37395235896110535
Single-source,S6_C6_to_C4,C6,C4,C4,66,early,early,0.714955881971226,0.2170605652546942,0.06798355277307984,0.37323111295700073
Single-source,S6_C6_to_C4,C6,C4,C4,67,early,early,0.7131107884811504,0.21894853671705236,0.06794067480079731,0.3733767867088318
Single-source,S6_C6_to_C4,C6,C4,C4,68,early,early,0.7103318110128691,0.2220494830159482,0.06761870597018266,0.37264344096183777
Single-source,S6_C6_to_C4,C6,C4,C4,69,early,early,0.7063359459699649,0.2264564969140368,0.06720755711499836,0.3716939687728882
Single-source,S6_C6_to_C4,C6,C4,C4,70,early,early,0.703243706651312,0.22974529440828312,0.06701099893940486,0.3708745539188385
Single-source,S6_C6_to_C4,C6,C4,C4,71,early,early,0.7007728628473888,0.23225291466993986,0.06697422248167129,0.37071692943573
Single-source,S6_C6_to_C4,C6,C4,C4,72,early,early,0.6981456840223319,0.23474242261646291,0.06711189336020522,0.36962810158729553
Single-source,S6_C6_to_C4,C6,C4,C4,73,early,early,0.6949720129963051,0.2378618361980022,0.06716615080469272,0.36797642707824707
Single-source,S6_C6_to_C4,C6,C4,C4,74,early,early,0.6898340028054085,0.2428376345812787,0.06732836261231279,0.36636537313461304
Single-source,S6_C6_to_C4,C6,C4,C4,75,early,early,0.6785172575794611,0.25356141139162397,0.06792133102791498,0.36384937167167664
Single-source,S6_C6_to_C4,C6,C4,C4,76,early,early,0.6632778273237203,0.2681756094059959,0.06854656326928389,0.3601484000682831
Single-source,S6_C6_to_C4,C6,C4,C4,77,early,early,0.6574555642902606,0.2739191518473955,0.06862528386134374,0.35830530524253845
Single-source,S6_C6_to_C4,C6,C4,C4,78,early,early,0.6564015675260475,0.27494796440621166,0.06865046806674092,0.3578195869922638
Single-source,S6_C6_to_C4,C6,C4,C4,79,early,early,0.6514058457470134,0.2797534346921692,0.06884071955981734,0.3560454249382019
Single-source,S6_C6_to_C4,C6,C4,C4,80,early,early,0.6456677652477781,0.28533012171256367,0.06900211303865808,0.35512933135032654
Single-source,S6_C6_to_C4,C6,C4,C4,81,early,early,0.6365047104618002,0.2942515076883486,0.06924378184885123,0.3542957603931427
Single-source,S6_C6_to_C4,C6,C4,C4,82,early,early,0.6261255137953661,0.304670546485423,0.06920393971821094,0.35210874676704407
Single-source,S6_C6_to_C4,C6,C4,C4,83,early,early,0.614495174781764,0.31619354881465866,0.06931127640257738,0.3506927788257599
Single-source,S6_C6_to_C4,C6,C4,C4,84,early,early,0.6066021239152929,0.32409187584994525,0.06930600023376195,0.3485747277736664
Single-source,S6_C6_to_C4,C6,C4,C4,85,early,early,0.5991913245467992,0.3313765021245315,0.06943217332766932,0.3469971716403961
Single-source,S6_C6_to_C4,C6,C4,C4,86,early,early,0.5962707238829377,0.3342625667749227,0.06946670934113963,0.3465976119041443
Single-source,S6_C6_to_C4,C6,C4,C4,87,early,early,0.5833525402835281,0.3470118821289327,0.06963557758653925,0.343964546918869
Single-source,S6_C6_to_C4,C6,C4,C4,88,early,early,0.5756710738034795,0.35463805171295426,0.06969087448256628,0.34310442209243774
Single-source,S6_C6_to_C4,C6,C4,C4,89,early,early,0.5621822305309226,0.3679764147277146,0.06984135474036286,0.341668039560318
Single-source,S6_C6_to_C4,C6,C4,C4,90,early,early,0.5580145493063976,0.372140512518533,0.06984493817406945,0.3411455452442169
Single-source,S6_C6_to_C4,C6,C4,C4,91,early,early,0.546981254044782,0.38314987536501566,0.06986887058920231,0.33899232745170593
Single-source,S6_C6_to_C4,C6,C4,C4,92,early,early,0.5461054429959004,0.3840131741773651,0.06988138282573458,0.33819764852523804
Single-source,S6_C6_to_C4,C6,C4,C4,93,early,early,0.5365118254971872,0.39340389017035116,0.07008428433146163,0.33744731545448303
Single-source,S6_C6_to_C4,C6,C4,C4,94,early,early,0.5306124521063986,0.39933132436032465,0.07005622353227667,0.33622127771377563
Single-source,S6_C6_to_C4,C6,C4,C4,95,early,early,0.5253972052717908,0.4044290556291551,0.07017373909805413,0.3360874354839325
Single-source,S6_C6_to_C4,C6,C4,C4,96,middle,early,0.5293725440057184,0.40026999200030466,0.07035746399297692,0.3369594216346741
Single-source,S6_C6_to_C4,C6,C4,C4,97,middle,early,0.5099312271580658,0.4203811600955788,0.06968761274535541,0.3350725471973419
Single-source,S6_C6_to_C4,C6,C4,C4,98,middle,early,0.4893257868036568,0.44077397863515944,0.06990023456018381,0.33415859937667847
Single-source,S6_C6_to_C4,C6,C4,C4,99,middle,middle,0.4365374054775899,0.49537319314840345,0.06808940137300669,0.3272765874862671
Single-source,S6_C6_to_C4,C6,C4,C4,100,middle,middle,0.4182356348092933,0.5136835237849874,0.06808084140471932,0.32481899857521057
Single-source,S6_C6_to_C4,C6,C4,C4,101,middle,middle,0.38839982322364114,0.5437736527715503,0.06782652400380862,0.3219344913959503
Single-source,S6_C6_to_C4,C6,C4,C4,102,middle,middle,0.35654575159940816,0.5763636388330609,0.06709060956653101,0.3201632797718048
Single-source,S6_C6_to_C4,C6,C4,C4,103,middle,middle,0.32372992653171423,0.6100042416387115,0.06626583182857435,0.3186706006526947
Single-source,S6_C6_to_C4,C6,C4,C4,104,middle,middle,0.30476334409696265,0.6294156860056742,0.06582096989636314,0.317313551902771
Single-source,S6_C6_to_C4,C6,C4,C4,105,middle,middle,0.28121052933278634,0.6544371524313407,0.06435231823487288,0.3151971995830536
Single-source,S6_C6_to_C4,C6,C4,C4,106,middle,middle,0.2695210722558758,0.666560433511793,0.06391849423133125,0.31443920731544495
Single-source,S6_C6_to_C4,C6,C4,C4,107,middle,middle,0.2571740996378916,0.6794835466248053,0.06334235373630316,0.3140147924423218
Single-source,S6_C6_to_C4,C6,C4,C4,108,middle,middle,0.26604707649053544,0.6693965831247681,0.06455634038369645,0.31426775455474854
Single-source,S6_C6_to_C4,C6,C4,C4,109,middle,middle,0.26630827431244225,0.6688034200379713,0.06488830564858651,0.31502431631088257
Single-source,S6_C6_to_C4,C6,C4,C4,110,middle,middle,0.274613178257774,0.6595602420791998,0.06582657966202626,0.31588172912597656
Single-source,S6_C6_to_C4,C6,C4,C4,111,middle,middle,0.27433145780017093,0.659777324560513,0.06589121763831601,0.31603729724884033
Single-source,S6_C6_to_C4,C6,C4,C4,112,middle,middle,0.2805190702702083,0.6529666650610481,0.06651426466774367,0.31697261333465576
Single-source,S6_C6_to_C4,C6,C4,C4,113,middle,middle,0.2800272574252525,0.65341316927529,0.06655957329845745,0.31729477643966675
Single-source,S6_C6_to_C4,C6,C4,C4,114,middle,middle,0.2866187710354242,0.6462047304074945,0.06717649855608138,0.3179219365119934
Single-source,S6_C6_to_C4,C6,C4,C4,115,middle,middle,0.2902253329208113,0.6421092600844257,0.06766540699376303,0.3188656270503998
Single-source,S6_C6_to_C4,C6,C4,C4,116,middle,middle,0.30111288151583143,0.6303902510255722,0.06849686745759634,0.31947824358940125
Single-source,S6_C6_to_C4,C6,C4,C4,117,middle,middle,0.3024221926833311,0.6289350841628696,0.06864272315279936,0.32022085785865784
Single-source,S6_C6_to_C4,C6,C4,C4,118,middle,middle,0.30375935822773426,0.6275208908263081,0.06871975094495764,0.320706307888031
Single-source,S6_C6_to_C4,C6,C4,C4,119,middle,middle,0.3005486815362747,0.631011833056764,0.06843948540596125,0.3208584189414978
Single-source,S6_C6_to_C4,C6,C4,C4,120,middle,middle,0.3148169164036874,0.6157712861670037,0.0694117974283089,0.3216659128665924
Single-source,S6_C6_to_C4,C6,C4,C4,121,middle,middle,0.3189216045652118,0.6113532399116564,0.06972515552213182,0.32272249460220337
Single-source,S6_C6_to_C4,C6,C4,C4,122,middle,middle,0.32712082667793213,0.6025837339567708,0.07029543936429711,0.32387903332710266
Single-source,S6_C6_to_C4,C6,C4,C4,123,middle,middle,0.3305268473867199,0.5990313160352159,0.07044183657706428,0.32470110058784485
Single-source,S6_C6_to_C4,C6,C4,C4,124,middle,middle,0.3396365221760787,0.5896450698673648,0.07071840795555655,0.32572853565216064
Single-source,S6_C6_to_C4,C6,C4,C4,125,middle,middle,0.34233924538387844,0.5867433226114597,0.07091743200366185,0.3268794119358063
Single-source,S6_C6_to_C4,C6,C4,C4,126,middle,middle,0.35884871953635084,0.5695249808389413,0.07162629962370777,0.32981133460998535
Single-source,S6_C6_to_C4,C6,C4,C4,127,middle,middle,0.3618197904918813,0.5663788576597548,0.07180135184736386,0.3303300440311432
Single-source,S6_C6_to_C4,C6,C4,C4,128,middle,middle,0.3703610187366754,0.5576937270768371,0.0719452541854876,0.3312421143054962
Single-source,S6_C6_to_C4,C6,C4,C4,129,middle,middle,0.3924692578400545,0.5351870628002101,0.0723436793587354,0.3335455656051636
Single-source,S6_C6_to_C4,C6,C4,C4,130,middle,middle,0.41323773066235425,0.5138072955526798,0.07295497378396595,0.3377229869365692
Single-source,S6_C6_to_C4,C6,C4,C4,131,middle,middle,0.43147105630388927,0.4958087888393841,0.07272015485572667,0.3404069244861603
Single-source,S6_C6_to_C4,C6,C4,C4,132,middle,middle,0.4479650831924187,0.47974211548170714,0.07229280132487433,0.3413299024105072
Single-source,S6_C6_to_C4,C6,C4,C4,133,middle,middle,0.4610674289629514,0.4669334604810742,0.07199911055497445,0.34429898858070374
Single-source,S6_C6_to_C4,C6,C4,C4,134,middle,early,0.4750831747188472,0.45326245838878265,0.07165436689137018,0.34460341930389404
Single-source,S6_C6_to_C4,C6,C4,C4,135,middle,early,0.49142912376584236,0.4371395222834669,0.07143135394969073,0.34594693779945374
Single-source,S6_C6_to_C4,C6,C4,C4,136,middle,early,0.5034502983893253,0.4254398687948579,0.07110983281481675,0.3455739915370941
Single-source,S6_C6_to_C4,C6,C4,C4,137,middle,early,0.5183760583452374,0.4106086348542974,0.07101530679946534,0.34535834193229675
Single-source,S6_C6_to_C4,C6,C4,C4,138,middle,early,0.5298005455882285,0.39952814796575586,0.07067130644501571,0.3442632257938385
Single-source,S6_C6_to_C4,C6,C4,C4,139,middle,early,0.5266631642294402,0.4026832375739674,0.0706535981955924,0.3425713777542114
Single-source,S6_C6_to_C4,C6,C4,C4,140,middle,early,0.5245931933082668,0.4047081695313558,0.07069863715937727,0.33969202637672424
Single-source,S6_C6_to_C4,C6,C4,C4,141,middle,early,0.5226634694187859,0.40656610015208705,0.07077043042812699,0.33863526582717896
Single-source,S6_C6_to_C4,C6,C4,C4,142,middle,early,0.5047241077311467,0.42452529134812944,0.07075060091972388,0.3362254202365875
Single-source,S6_C6_to_C4,C6,C4,C4,143,middle,early,0.4920533275210543,0.43732488429095234,0.07062178818699348,0.33594417572021484
Single-source,S6_C6_to_C4,C6,C4,C4,144,middle,early,0.4740630418745017,0.45551290512718917,0.07042405299730917,0.33506810665130615
Single-source,S6_C6_to_C4,C6,C4,C4,145,middle,early,0.4652438983115814,0.4643643296110155,0.07039177207640317,0.33459022641181946
Single-source,S6_C6_to_C4,C6,C4,C4,146,middle,middle,0.43474033456530065,0.49542755803354827,0.06983210740015108,0.3337264060974121
Single-source,S6_C6_to_C4,C6,C4,C4,147,middle,middle,0.40335930795754654,0.5274007460050284,0.06923994603642518,0.33270063996315
Single-source,S6_C6_to_C4,C6,C4,C4,148,middle,middle,0.3681760700065857,0.5633645230539905,0.06845940693842383,0.33177754282951355
Single-source,S6_C6_to_C4,C6,C4,C4,149,middle,middle,0.3389513179794194,0.5934357141576414,0.06761296786193922,0.33065059781074524
Single-source,S6_C6_to_C4,C6,C4,C4,150,middle,middle,0.31176988344155243,0.6211493140219123,0.06708080253553524,0.32946401834487915
Single-source,S6_C6_to_C4,C6,C4,C4,151,middle,middle,0.2820641348473287,0.6521889952476982,0.06574686990397316,0.3287123441696167
Single-source,S6_C6_to_C4,C6,C4,C4,152,middle,middle,0.2645791822857117,0.6703227525857837,0.06509806512750452,0.328556627035141
Single-source,S6_C6_to_C4,C6,C4,C4,153,middle,middle,0.2555187651361377,0.6799157125499146,0.06456552231294768,0.32691752910614014
Single-source,S6_C6_to_C4,C6,C4,C4,154,middle,middle,0.2480819083970703,0.6880382504247519,0.06387984117717779,0.32499924302101135
Single-source,S6_C6_to_C4,C6,C4,C4,155,middle,middle,0.2471360614153311,0.688937024891115,0.06392691369255395,0.32462966442108154
Single-source,S6_C6_to_C4,C6,C4,C4,156,middle,middle,0.24480061715056078,0.6915850811098531,0.0636143017385862,0.3237300515174866
Single-source,S6_C6_to_C4,C6,C4,C4,157,middle,middle,0.24386153946055705,0.6926614583622179,0.06347700217622503,0.32274216413497925
Single-source,S6_C6_to_C4,C6,C4,C4,158,middle,middle,0.2428448545136732,0.6939472187519646,0.06320792673336212,0.32217708230018616
Single-source,S6_C6_to_C4,C6,C4,C4,159,middle,middle,0.2452703640229152,0.691081133158056,0.06364850281802895,0.3223903179168701
Single-source,S6_C6_to_C4,C6,C4,C4,160,middle,middle,0.2498397807362502,0.68600528393703,0.06415493532571992,0.3222656548023224
Single-source,S6_C6_to_C4,C6,C4,C4,161,middle,middle,0.2161901647734138,0.724158129892647,0.05965170533293906,0.3223276734352112
Single-source,S6_C6_to_C4,C6,C4,C4,162,middle,middle,0.20868084667149367,0.7326233275515158,0.058695825775990515,0.3235839903354645
Single-source,S6_C6_to_C4,C6,C4,C4,163,middle,middle,0.19934811000856742,0.7432171192719333,0.05743477071849935,0.3230987787246704
Single-source,S6_C6_to_C4,C6,C4,C4,164,middle,middle,0.203393454674414,0.7388162835077676,0.057790261816818476,0.3223600685596466
Single-source,S6_C6_to_C4,C6,C4,C4,165,middle,middle,0.18438967525795932,0.7600135095117195,0.05559681522932111,0.3259878158569336
Single-source,S6_C6_to_C4,C6,C4,C4,166,middle,middle,0.1839549083622305,0.760498669830611,0.055546421806158555,0.3255828022956848
Single-source,S6_C6_to_C4,C6,C4,C4,167,middle,middle,0.175721834440056,0.7697437467921733,0.05453441876677083,0.32700273394584656
Single-source,S6_C6_to_C4,C6,C4,C4,168,middle,middle,0.1783510558569541,0.7669097635339398,0.054739180608106175,0.3260640501976013
Single-source,S6_C6_to_C4,C6,C4,C4,169,middle,middle,0.16560654432284774,0.7811558443476192,0.05323761132853299,0.32833537459373474
Single-source,S6_C6_to_C4,C6,C4,C4,170,middle,middle,0.16662316252032663,0.7802821206152807,0.05309471686339269,0.3278507888317108
Single-source,S6_C6_to_C4,C6,C4,C4,171,middle,middle,0.1640005870115925,0.7833580556405773,0.05264135734683032,0.3273487687110901
Single-source,S6_C6_to_C4,C6,C4,C4,172,middle,middle,0.16515151881771717,0.7823647015621381,0.05248377961914471,0.32631832361221313
Single-source,S6_C6_to_C4,C6,C4,C4,173,middle,middle,0.1706128985557901,0.775871467521307,0.05351563392190297,0.32594045996665955
Single-source,S6_C6_to_C4,C6,C4,C4,174,middle,middle,0.17318015825110744,0.7729670962309405,0.05385274551695192,0.3251481354236603
Single-source,S6_C6_to_C4,C6,C4,C4,175,middle,middle,0.17503688588742577,0.7706359179630806,0.05432719614849369,0.32571080327033997
Single-source,S6_C6_to_C4,C6,C4,C4,176,middle,middle,0.17849634291337468,0.7665953019250585,0.0549083551605669,0.32533758878707886
Single-source,S6_C6_to_C4,C6,C4,C4,177,middle,middle,0.17784416177716808,0.7672928707919877,0.05486296742984424,0.32541295886039734
Single-source,S6_C6_to_C4,C6,C4,C4,178,middle,middle,0.18199923204443405,0.762648078612924,0.05535268934164189,0.32463809847831726
Single-source,S6_C6_to_C4,C6,C4,C4,179,middle,middle,0.17918259754189386,0.765932948409936,0.054884454047170274,0.324770450592041
Single-source,S6_C6_to_C4,C6,C4,C4,180,middle,middle,0.18191689039203754,0.7629047223182531,0.05517838728870937,0.32444581389427185
Single-source,S6_C6_to_C4,C6,C4,C4,181,middle,middle,0.1845656816645771,0.759762145259154,0.0556721730752689,0.32426917552948
Single-source,S6_C6_to_C4,C6,C4,C4,182,middle,middle,0.1852164101527333,0.7588482483981989,0.0559353414480678,0.3247620463371277
Single-source,S6_C6_to_C4,C6,C4,C4,183,middle,middle,0.18549974272707226,0.7584965985966897,0.05600365867523802,0.32507753372192383
Single-source,S6_C6_to_C4,C6,C4,C4,184,middle,middle,0.1895181881510673,0.7536963325192194,0.05678547932871326,0.32501521706581116
Single-source,S6_C6_to_C4,C6,C4,C4,185,middle,middle,0.19034114115098494,0.752762064048259,0.05689679479975611,0.32485735416412354
Single-source,S6_C6_to_C4,C6,C4,C4,186,middle,middle,0.19285823083152354,0.7499255935444948,0.05721617562298156,0.3245137929916382
Single-source,S6_C6_to_C4,C6,C4,C4,187,middle,middle,0.19347957008077432,0.7492404010972114,0.05728002882101432,0.324287474155426
Single-source,S6_C6_to_C4,C6,C4,C4,188,middle,middle,0.1968876044597922,0.7454785290267606,0.05763386651244724,0.3233928680419922
Single-source,S6_C6_to_C4,C6,C4,C4,189,middle,middle,0.19762331426276533,0.7447187906837393,0.05765789505249542,0.32326334714889526
Single-source,S6_C6_to_C4,C6,C4,C4,190,middle,middle,0.1955499417485225,0.746986312412479,0.057463745837998494,0.32393476366996765
Single-source,S6_C6_to_C4,C6,C4,C4,191,middle,middle,0.2019650641521751,0.7395080705296065,0.0585268653172184,0.3240894079208374
Single-source,S6_C6_to_C4,C6,C4,C4,192,middle,middle,0.20485434194241964,0.7363809804228023,0.05876467763377808,0.32323357462882996
Single-source,S6_C6_to_C4,C6,C4,C4,193,middle,middle,0.21104813417849808,0.7295285710380136,0.05942329478248831,0.3233848810195923
